file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,n_path_diff,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,SV_missed,CNV_missed,log10_CNV_missed,n_dummies,n_leftover_dummies,n_seg_changed,n_leftover_segchange
23Y_Cri_du_Chat_r1,6,1,['Chr9'],2,2,1976,"[988, 988]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_Cri_du_Chat_r1,7,1,['Chr10'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,1,1,2,17915139,7.253220182119701,1,0,0,0
23Y_Cri_du_Chat_r1,8,1,['Chr11'],2,2,283487,"[234602, 48885]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_Cri_du_Chat_r1,9,2,"['Chr8', 'Chr12']",4,4,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,9292,8,0,0,0,7716,3.887392218971847,0,0,0,0
23Y_Cri_du_Chat_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,6176,3.7907072873276797,0,0,0,0
23Y_Cri_du_Chat_r2,1,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,4342,3.637689819118401,0,0,0,0
23Y_Cri_du_Chat_r2,10,1,['Chr13'],2,2,178130065,"[178082777, 47288]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,62546,3,1,1,2,178077457,8.250608945178229,0,0,0,0
23Y_Cri_du_Chat_r2,11,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_Cri_du_Chat_r2,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_Cri_du_Chat_r2,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_Cri_du_Chat_r2,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_Cri_du_Chat_r2,15,1,['Chr18'],2,2,84855,"[50262, 34593]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,15669,2,0,0,0,47229,4.6742087501695515,0,0,0,0
23Y_Cri_du_Chat_r2,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_Cri_du_Chat_r2,17,1,['Chr20'],2,2,896,"[448, 448]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_Cri_du_Chat_r2,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_Cri_du_Chat_r2,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_Cri_du_Chat_r2,2,1,['Chr3'],2,2,70252,"[39618, 30634]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,14222,2,0,0,0,29988,4.476947502174075,0,0,0,0
23Y_Cri_du_Chat_r2,20,1,['ChrX'],1,1,5282,[5282],"['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Cri_du_Chat_r2,21,1,['ChrY'],1,1,5282,[5282],"['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Cri_du_Chat_r2,3,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,3980,3.5998830720736876,0,0,0,0
23Y_Cri_du_Chat_r2,4,1,['Chr5'],4,7,642800391,"[334495169, 134992358, 173169336, 143528]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",3,243683,26,3,2,5,701269036,8.845884663380152,3,2,0,0
23Y_Cri_du_Chat_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_Cri_du_Chat_r2,6,3,"['Chr6', 'Chr8', 'Chr9']",6,6,19125166,"[17993, 6081, 9527327, 9499155, 42600, 32010]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,3336,2,8,8,16,607205470,8.783335675239393,0,0,0,0
23Y_Cri_du_Chat_r2,7,1,['Chr10'],2,2,12520,"[10365, 2155]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,2,2,4,12516,4.097465554474156,0,0,0,0
23Y_Cri_du_Chat_r2,8,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_Cri_du_Chat_r2,9,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr3', 'Chr5', 'Chr5', 'Chr5', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr13', 'Chr18']",0,0,0,0,0,0,2696,3.4307198878632823,0,0,0,0
23Y_NF1_microdeletion_r1,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,6176,3.7907072873276797,0,0,0,0
23Y_NF1_microdeletion_r1,1,1,['Chr3'],2,2,1201863,"[34541, 1167322]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,1,1,1148547,6.060148771775716,1,0,0,0
23Y_NF1_microdeletion_r1,10,4,"['Chr2', 'Chr4', 'Chr5', 'Chr14']",8,8,4450,"[2225, 2225]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,187438,21,15,13,28,150608874,8.177850561610311,4,0,0,0
23Y_NF1_microdeletion_r1,11,1,['Chr15'],2,2,119139574,"[108474273, 57874, 10605437, 1990]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_NF1_microdeletion_r1,12,1,['Chr16'],2,2,71803747,"[15805, 71787942]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_NF1_microdeletion_r1,13,1,['Chr17'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,28052,2,0,0,0,43458,4.638069735584359,0,0,0,0
23Y_NF1_microdeletion_r1,14,1,['Chr18'],2,2,7186,"[3593, 3593]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_NF1_microdeletion_r1,15,1,['Chr19'],2,2,92422,"[46630, 45792]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_NF1_microdeletion_r1,16,1,['Chr20'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_NF1_microdeletion_r1,17,1,['Chr21'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_NF1_microdeletion_r1,18,1,['Chr22'],2,2,896,"[448, 448]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_NF1_microdeletion_r1,19,1,['ChrX'],1,1,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_NF1_microdeletion_r1,2,1,['Chr6'],2,2,58865093,"[22558, 58842535]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,62764,4,4,6,10,11300854,7.053111264144774,1,0,0,0
23Y_NF1_microdeletion_r1,20,1,['ChrY'],1,1,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_NF1_microdeletion_r1,3,1,['Chr7'],2,2,527050,"[460705, 66345]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_NF1_microdeletion_r1,4,1,['Chr8'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,56719,3,3,1,4,4672865,6.669583234351521,1,0,0,0
23Y_NF1_microdeletion_r1,5,1,['Chr9'],2,2,4791953,"[4744727, 47226]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_NF1_microdeletion_r1,6,1,['Chr10'],2,2,504,"[252, 252]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,4310,3.6344772701607315,0,0,0,0
23Y_NF1_microdeletion_r1,7,1,['Chr11'],2,2,4310,"[2155, 2155]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_NF1_microdeletion_r1,8,1,['Chr12'],2,3,14112,"[7056, 7056]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",1,2453,2,2,1,3,131933,5.1203534378919215,0,0,0,0
23Y_NF1_microdeletion_r1,9,1,['Chr13'],2,2,18082325,"[9101216, 11786, 8969323]","['Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr17']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_NF1_microdeletion_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,4342,3.637689819118401,0,0,0,0
23Y_NF1_microdeletion_r2,1,1,['Chr3'],2,2,398142855,"[2130374, 396012481]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,12364,2,1,0,1,398142843,8.600038913272009,0,0,0,0
23Y_NF1_microdeletion_r2,10,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_NF1_microdeletion_r2,11,2,"['Chr9', 'Chr14']",5,4,438190996,"[128564, 231091236, 108694359, 9566642, 88710195]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",-1,527178,32,4,9,13,215622571,8.333694220093925,6,0,0,0
23Y_NF1_microdeletion_r2,12,1,['Chr15'],2,2,178910146,"[7236334, 171673812]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,113351,3,1,1,2,178835006,8.252452533613097,1,0,0,0
23Y_NF1_microdeletion_r2,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_NF1_microdeletion_r2,14,1,['Chr17'],2,2,133635,"[98390, 35245]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,63879,2,0,0,0,79285,4.899191030527895,0,0,0,0
23Y_NF1_microdeletion_r2,15,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_NF1_microdeletion_r2,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_NF1_microdeletion_r2,17,1,['Chr20'],2,2,293567,"[273167, 20400]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,276293,2,0,0,0,277191,5.442779125240669,1,0,0,0
23Y_NF1_microdeletion_r2,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_NF1_microdeletion_r2,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_NF1_microdeletion_r2,2,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,3980,3.5998830720736876,0,0,0,0
23Y_NF1_microdeletion_r2,20,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_NF1_microdeletion_r2,21,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_NF1_microdeletion_r2,3,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23Y_NF1_microdeletion_r2,4,1,['Chr6'],2,2,37228,"[31147, 6081]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,25066,8,0,0,0,12162,4.085004999076652,0,0,0,0
23Y_NF1_microdeletion_r2,5,2,"['Chr1', 'Chr7']",3,4,18563491,"[18282281, 8828, 988, 271394]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",1,8231,4,1,2,3,21962901,7.341689703951156,1,1,1,0
23Y_NF1_microdeletion_r2,6,1,['Chr8'],2,2,91929115,"[91132602, 796513]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,1,2,3,751649,5.876015084009598,2,2,0,0
23Y_NF1_microdeletion_r2,7,1,['Chr10'],2,2,162864,"[93431, 69433]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,46440,5,0,0,0,67782,4.831114379139147,0,0,0,0
23Y_NF1_microdeletion_r2,8,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_NF1_microdeletion_r2,9,1,['Chr12'],2,2,64362,"[45007, 19355]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",0,25652,2,0,0,0,37488,4.5738922712528876,0,0,0,0
23Y_Potocki_Shaffer_r1,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,6176,3.7907072873276797,0,0,0,0
23Y_Potocki_Shaffer_r1,1,1,['Chr2'],2,2,149556,"[122733, 26823]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,92109,3,1,1,2,116614,5.066750692427798,1,0,0,0
23Y_Potocki_Shaffer_r1,10,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_Potocki_Shaffer_r1,11,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_Potocki_Shaffer_r1,12,2,"['Chr11', 'Chr15']",4,4,20185769,"[10144256, 13015, 8592, 10019906]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,123007,6,1,1,2,137239,5.137477544883523,0,0,0,0
23Y_Potocki_Shaffer_r1,13,1,['Chr16'],2,2,177738024,"[90218345, 87519679]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,13455,2,1,0,1,26902,4.429784568354671,0,0,0,0
23Y_Potocki_Shaffer_r1,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_Potocki_Shaffer_r1,15,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_Potocki_Shaffer_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_Potocki_Shaffer_r1,17,1,['Chr20'],2,2,106812424,"[72549112, 34263312]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,22524,4,1,1,2,46678,4.669112239670427,0,0,0,0
23Y_Potocki_Shaffer_r1,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_Potocki_Shaffer_r1,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_Potocki_Shaffer_r1,2,1,['Chr3'],1,2,395665859,"[197990545, 197675314]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",1,27898,6,0,1,1,394759646,8.596332750848514,1,1,0,0
23Y_Potocki_Shaffer_r1,20,1,['ChrX'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Potocki_Shaffer_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Potocki_Shaffer_r1,3,1,['Chr4'],2,2,143847,"[116705, 27142]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,89563,2,0,0,0,99517,4.997897275474923,0,0,0,0
23Y_Potocki_Shaffer_r1,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23Y_Potocki_Shaffer_r1,5,1,['Chr6'],2,2,86926,"[49548, 37378]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,21886,2,0,0,0,66484,4.822717140825213,0,0,0,0
23Y_Potocki_Shaffer_r1,6,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_Potocki_Shaffer_r1,7,1,['Chr8'],2,2,10665410,"[10648649, 16761]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,5946,4,3,1,4,10652924,7.027468828692323,1,0,0,0
23Y_Potocki_Shaffer_r1,8,2,"['Chr9', 'Chr10']",4,4,521488253,"[360801857, 27582672, 133068943, 34781]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,125725,7,5,5,10,546743886,8.737783935209796,3,0,0,0
